Epoch-Num	Learning-Rate	Train-Loss	Train-acc-B	Train-acc	Valid-Loss	Valid-acc-B	Valid-acc	
75.000000	0.079090	1.602000	82.302000	88.391000	1.516000	86.423000	90.924000	
76.000000	0.078580	1.591000	83.326000	89.113000	1.512000	84.622000	90.276000	
77.000000	0.078065	1.595000	82.874000	88.849000	1.526000	86.186000	89.506000	
78.000000	0.077547	1.590000	82.885000	88.889000	1.506000	85.215000	89.830000	
79.000000	0.077023	1.589000	83.223000	88.945000	1.529000	84.744000	88.979000	
80.000000	0.076496	1.587000	82.940000	88.920000	1.527000	86.003000	89.506000	
81.000000	0.075965	1.589000	83.353000	89.017000	1.503000	86.630000	91.126000	
82.000000	0.075429	1.588000	83.530000	89.118000	1.541000	84.281000	88.655000	
83.000000	0.074890	1.591000	82.937000	88.869000	1.544000	82.960000	88.493000	
84.000000	0.074347	1.587000	83.250000	88.945000	1.525000	85.160000	90.600000	
85.000000	0.073800	1.582000	83.417000	89.144000	1.507000	84.938000	90.316000	
86.000000	0.073249	1.586000	83.150000	88.905000	1.531000	85.327000	90.154000	
87.000000	0.072695	1.584000	83.666000	89.205000	1.525000	86.656000	88.452000	
88.000000	0.072137	1.580000	84.070000	89.465000	1.576000	83.911000	89.060000	
89.000000	0.071576	1.580000	83.315000	89.073000	1.487000	87.147000	91.248000	
90.000000	0.071012	1.571000	84.678000	89.999000	1.503000	87.875000	91.329000	
91.000000	0.070444	1.578000	84.233000	89.577000	1.520000	84.715000	90.154000	
92.000000	0.069873	1.576000	84.183000	89.561000	1.496000	86.228000	90.032000	
93.000000	0.069299	1.581000	83.764000	89.276000	1.509000	86.454000	91.370000	
94.000000	0.068722	1.581000	83.961000	89.373000	1.523000	86.531000	90.113000	
95.000000	0.068142	1.570000	84.003000	89.439000	1.507000	86.741000	90.721000	
96.000000	0.067560	1.571000	84.195000	89.587000	1.531000	84.701000	88.979000	
97.000000	0.066975	1.572000	84.347000	89.704000	1.518000	87.224000	90.276000	
98.000000	0.066387	1.569000	84.540000	89.785000	1.491000	85.654000	91.329000	
99.000000	0.065796	1.569000	84.306000	89.459000	1.501000	85.772000	90.235000	
100.000000	0.065204	1.571000	84.495000	89.806000	1.505000	85.930000	89.789000	
101.000000	0.064608	1.564000	84.696000	90.045000	1.522000	85.971000	88.533000	
102.000000	0.064011	1.563000	84.185000	89.887000	1.506000	86.872000	89.668000	
103.000000	0.063412	1.566000	84.462000	89.816000	1.494000	85.984000	90.924000	
104.000000	0.062810	1.566000	84.343000	89.846000	1.518000	84.671000	89.668000	
105.000000	0.062207	1.562000	85.027000	90.157000	1.487000	86.763000	91.288000	
106.000000	0.061601	1.562000	84.787000	89.912000	1.546000	84.273000	88.290000	
107.000000	0.060994	1.559000	84.849000	90.091000	1.465000	87.209000	91.937000	
108.000000	0.060386	1.557000	85.044000	89.948000	1.500000	83.722000	89.870000	
109.000000	0.059775	1.554000	85.491000	90.360000	1.535000	84.925000	88.493000	
110.000000	0.059164	1.560000	84.636000	89.943000	1.496000	86.713000	90.235000	
111.000000	0.058551	1.547000	85.470000	90.462000	1.528000	85.463000	89.830000	
112.000000	0.057936	1.550000	85.546000	90.294000	1.547000	84.345000	88.412000	
113.000000	0.057321	1.549000	85.492000	90.421000	1.490000	87.013000	91.572000	
114.000000	0.056704	1.546000	85.839000	90.620000	1.505000	86.491000	90.721000	
115.000000	0.056086	1.548000	85.564000	90.401000	1.491000	86.924000	90.924000	
116.000000	0.055468	1.548000	85.518000	90.488000	1.544000	86.423000	89.546000	
117.000000	0.054849	1.547000	85.715000	90.544000	1.490000	86.010000	90.519000	
118.000000	0.054229	1.547000	86.211000	90.783000	1.477000	87.888000	91.734000	
119.000000	0.053608	1.541000	85.817000	90.737000	1.504000	86.206000	90.276000	
120.000000	0.052987	1.545000	85.701000	90.544000	1.484000	88.467000	91.694000	
121.000000	0.052366	1.538000	86.769000	91.200000	1.494000	86.963000	90.276000	
122.000000	0.051744	1.540000	85.948000	90.717000	1.468000	87.513000	91.977000	
123.000000	0.051122	1.535000	86.529000	91.124000	1.475000	86.151000	90.681000	
124.000000	0.050500	1.534000	86.137000	91.058000	1.481000	86.189000	90.397000	
125.000000	0.049878	1.534000	86.820000	91.185000	1.486000	86.597000	91.410000	
126.000000	0.049256	1.540000	86.340000	90.869000	1.490000	84.967000	90.113000	
127.000000	0.048634	1.535000	86.245000	90.997000	1.504000	85.616000	89.100000	
128.000000	0.048013	1.529000	86.651000	91.338000	1.489000	87.734000	91.005000	
129.000000	0.047392	1.529000	86.827000	91.368000	1.473000	87.226000	91.167000	
130.000000	0.046771	1.531000	86.802000	91.220000	1.463000	87.801000	92.139000	
131.000000	0.046151	1.525000	86.845000	91.302000	1.460000	87.601000	92.018000	
132.000000	0.045532	1.525000	87.194000	91.526000	1.495000	88.277000	91.451000	
133.000000	0.044914	1.523000	87.093000	91.551000	1.470000	87.292000	91.410000	
134.000000	0.044296	1.527000	86.588000	91.170000	1.485000	87.151000	90.600000	
135.000000	0.043679	1.523000	87.086000	91.577000	1.470000	86.181000	90.924000	
136.000000	0.043064	1.525000	87.164000	91.551000	1.480000	86.130000	90.762000	
137.000000	0.042449	1.517000	87.708000	91.801000	1.460000	87.592000	91.451000	
138.000000	0.041836	1.521000	87.430000	91.755000	1.487000	87.805000	90.559000	
139.000000	0.041225	1.517000	87.056000	91.612000	1.456000	88.630000	92.018000	
140.000000	0.040614	1.510000	88.125000	92.014000	1.470000	87.717000	91.167000	
141.000000	0.040006	1.513000	87.839000	91.979000	1.469000	86.797000	91.329000	
142.000000	0.039399	1.515000	87.745000	92.004000	1.486000	87.594000	90.276000	
143.000000	0.038793	1.516000	87.738000	91.872000	1.467000	88.063000	91.410000	
144.000000	0.038190	1.513000	87.860000	91.897000	1.462000	88.909000	91.896000	
145.000000	0.037588	1.512000	87.966000	92.004000	1.457000	87.333000	91.937000	
146.000000	0.036989	1.504000	88.308000	92.264000	1.475000	87.804000	90.762000	
147.000000	0.036392	1.504000	88.411000	92.422000	1.458000	88.087000	91.653000	
148.000000	0.035796	1.507000	88.301000	92.188000	1.451000	88.426000	92.139000	
149.000000	0.035204	1.507000	87.952000	91.984000	1.471000	88.475000	91.207000	
150.000000	0.034613	1.503000	88.045000	92.035000	1.471000	88.767000	91.896000	
151.000000	0.034025	1.499000	88.546000	92.513000	1.455000	86.764000	91.126000	
152.000000	0.033440	1.503000	88.536000	92.381000	1.456000	88.180000	91.613000	
153.000000	0.032858	1.501000	88.334000	92.274000	1.476000	87.325000	91.451000	
154.000000	0.032278	1.494000	88.739000	92.671000	1.449000	88.480000	91.775000	
155.000000	0.031701	1.498000	88.945000	92.574000	1.458000	87.727000	91.288000	
156.000000	0.031127	1.491000	89.177000	92.834000	1.445000	88.401000	91.896000	
157.000000	0.030556	1.492000	88.877000	92.702000	1.443000	88.371000	92.261000	
158.000000	0.029988	1.488000	89.085000	92.895000	1.463000	87.838000	92.301000	
159.000000	0.029424	1.492000	88.711000	92.595000	1.463000	88.901000	91.370000	
160.000000	0.028863	1.490000	89.171000	92.793000	1.474000	88.776000	90.964000	
161.000000	0.028305	1.486000	89.417000	92.915000	1.471000	87.834000	91.532000	
162.000000	0.027751	1.485000	89.129000	92.961000	1.470000	88.743000	90.600000	
163.000000	0.027200	1.486000	89.289000	93.002000	1.448000	87.429000	92.423000	
164.000000	0.026653	1.481000	89.577000	93.205000	1.445000	90.055000	92.707000	
165.000000	0.026110	1.486000	89.443000	92.819000	1.448000	89.591000	92.180000	
166.000000	0.025571	1.482000	89.435000	93.037000	1.478000	88.555000	91.410000	
167.000000	0.025035	1.482000	89.520000	93.058000	1.464000	88.630000	91.045000	
168.000000	0.024504	1.483000	89.751000	93.170000	1.448000	89.509000	92.220000	
169.000000	0.023977	1.479000	90.003000	93.378000	1.450000	88.546000	91.977000	
170.000000	0.023453	1.478000	89.916000	93.266000	1.466000	88.708000	91.734000	
171.000000	0.022935	1.476000	90.227000	93.440000	1.450000	89.720000	91.896000	
172.000000	0.022420	1.470000	90.317000	93.674000	1.444000	88.645000	91.937000	
173.000000	0.021910	1.476000	89.644000	93.287000	1.442000	88.738000	92.220000	
174.000000	0.021405	1.468000	90.445000	93.725000	1.427000	89.075000	92.545000	
175.000000	0.020904	1.471000	90.733000	93.760000	1.439000	88.095000	92.788000	
176.000000	0.020407	1.468000	90.363000	93.643000	1.440000	89.358000	91.977000	
177.000000	0.019916	1.465000	90.435000	93.714000	1.440000	89.045000	92.261000	
178.000000	0.019429	1.466000	90.451000	93.684000	1.440000	88.799000	92.058000	
179.000000	0.018948	1.468000	90.494000	93.704000	1.443000	88.801000	92.261000	
180.000000	0.018471	1.463000	90.975000	93.938000	1.440000	88.446000	91.856000	
181.000000	0.017999	1.461000	90.958000	93.938000	1.440000	88.854000	92.301000	
182.000000	0.017532	1.457000	91.177000	94.127000	1.441000	89.141000	91.937000	
183.000000	0.017071	1.460000	90.778000	93.984000	1.439000	89.534000	92.342000	
184.000000	0.016615	1.455000	91.257000	94.254000	1.432000	89.524000	92.626000	
185.000000	0.016164	1.456000	91.400000	94.183000	1.438000	89.791000	92.220000	
186.000000	0.015719	1.455000	91.297000	94.101000	1.428000	89.541000	92.747000	
187.000000	0.015279	1.453000	91.296000	94.234000	1.433000	90.174000	93.071000	
188.000000	0.014845	1.453000	91.552000	94.300000	1.427000	89.016000	92.545000	
189.000000	0.014416	1.447000	91.720000	94.534000	1.433000	88.979000	92.301000	
190.000000	0.013993	1.450000	91.745000	94.468000	1.440000	89.501000	92.261000	
191.000000	0.013576	1.452000	91.618000	94.463000	1.430000	89.342000	92.261000	
192.000000	0.013165	1.447000	91.651000	94.457000	1.426000	88.925000	92.585000	
193.000000	0.012759	1.441000	92.113000	94.824000	1.422000	89.641000	92.747000	
194.000000	0.012360	1.441000	92.239000	94.753000	1.435000	88.895000	91.896000	
195.000000	0.011966	1.441000	91.728000	94.600000	1.425000	90.070000	92.869000	
196.000000	0.011579	1.440000	92.088000	94.809000	1.424000	89.050000	92.301000	
197.000000	0.011197	1.437000	92.435000	94.966000	1.428000	90.337000	92.909000	
198.000000	0.010822	1.443000	92.028000	94.702000	1.418000	89.745000	93.071000	
199.000000	0.010454	1.441000	92.191000	94.763000	1.424000	89.962000	92.788000	
200.000000	0.010091	1.439000	92.083000	94.748000	1.418000	89.812000	92.707000	
201.000000	0.009735	1.437000	92.475000	94.931000	1.429000	90.295000	92.828000	
202.000000	0.009386	1.438000	91.871000	94.692000	1.428000	89.258000	92.464000	
203.000000	0.009042	1.435000	92.420000	94.880000	1.422000	89.616000	92.707000	
204.000000	0.008706	1.434000	92.690000	95.104000	1.419000	89.883000	93.314000	
205.000000	0.008376	1.430000	92.406000	95.073000	1.414000	89.983000	93.517000	
206.000000	0.008052	1.433000	92.766000	95.099000	1.418000	89.908000	92.869000	
207.000000	0.007736	1.429000	92.833000	95.287000	1.417000	88.950000	92.626000	
208.000000	0.007426	1.429000	92.982000	95.323000	1.422000	89.428000	92.707000	
209.000000	0.007123	1.425000	93.163000	95.435000	1.419000	89.875000	92.545000	
210.000000	0.006827	1.427000	92.965000	95.226000	1.422000	89.746000	92.464000	
211.000000	0.006537	1.427000	92.767000	95.155000	1.422000	89.196000	92.220000	
212.000000	0.006255	1.428000	92.867000	95.206000	1.421000	89.904000	92.707000	
213.000000	0.005979	1.421000	93.287000	95.521000	1.420000	89.701000	92.464000	
214.000000	0.005711	1.421000	93.300000	95.491000	1.424000	89.025000	92.626000	
215.000000	0.005450	1.423000	93.091000	95.384000	1.416000	90.066000	92.950000	
216.000000	0.005196	1.419000	93.273000	95.475000	1.416000	89.708000	92.707000	
217.000000	0.004949	1.419000	93.394000	95.638000	1.416000	89.617000	92.747000	
218.000000	0.004709	1.420000	93.412000	95.547000	1.410000	89.933000	93.071000	
219.000000	0.004476	1.419000	93.202000	95.536000	1.417000	90.383000	92.990000	
220.000000	0.004251	1.421000	93.354000	95.511000	1.418000	89.708000	92.707000	
221.000000	0.004033	1.418000	93.591000	95.740000	1.412000	90.349000	93.233000	
222.000000	0.003822	1.417000	93.752000	95.750000	1.422000	89.778000	92.788000	
223.000000	0.003619	1.417000	93.450000	95.669000	1.414000	89.849000	92.909000	
224.000000	0.003423	1.415000	93.687000	95.832000	1.417000	90.466000	93.071000	
225.000000	0.003234	1.415000	93.844000	95.847000	1.413000	90.441000	93.193000	
226.000000	0.003053	1.416000	93.887000	95.801000	1.414000	90.483000	93.152000	
227.000000	0.002880	1.414000	93.645000	95.760000	1.414000	89.841000	93.071000	
228.000000	0.002714	1.413000	93.586000	95.776000	1.413000	89.858000	92.950000	
229.000000	0.002555	1.411000	93.973000	95.984000	1.416000	89.953000	92.909000	
230.000000	0.002404	1.412000	93.684000	95.847000	1.415000	89.970000	92.950000	
231.000000	0.002261	1.412000	93.612000	95.796000	1.413000	89.517000	92.585000	
232.000000	0.002125	1.413000	93.824000	95.847000	1.413000	90.483000	92.950000	
233.000000	0.001997	1.407000	94.199000	96.086000	1.415000	89.858000	92.909000	
234.000000	0.001877	1.406000	94.051000	95.995000	1.414000	90.329000	92.909000	
235.000000	0.001764	1.409000	93.841000	95.969000	1.412000	90.058000	93.233000	
236.000000	0.001659	1.408000	94.090000	96.020000	1.413000	90.224000	93.193000	
237.000000	0.001562	1.404000	94.567000	96.290000	1.415000	89.687000	92.828000	
238.000000	0.001472	1.410000	93.913000	95.913000	1.415000	89.899000	92.666000	
239.000000	0.001390	1.412000	94.149000	95.959000	1.411000	90.441000	93.517000	
240.000000	0.001316	1.409000	93.876000	95.984000	1.412000	89.920000	93.031000	
241.000000	0.001250	1.404000	94.706000	96.386000	1.412000	90.049000	93.071000	
242.000000	0.001191	1.409000	93.777000	95.862000	1.414000	90.145000	93.071000	
243.000000	0.001141	1.406000	94.394000	96.183000	1.413000	89.750000	92.788000	
244.000000	0.001098	1.404000	94.244000	96.249000	1.413000	90.212000	92.990000	
245.000000	0.001063	1.406000	94.372000	96.086000	1.414000	90.170000	93.071000	
246.000000	0.001035	1.406000	94.347000	96.239000	1.411000	89.895000	92.828000	
247.000000	0.001016	1.403000	94.753000	96.442000	1.414000	89.983000	92.828000	
248.000000	0.001004	1.406000	94.161000	96.015000	1.417000	89.933000	92.869000	
249.000000	0.001000	1.405000	94.449000	96.325000	1.413000	90.033000	92.707000	
