Epoch-Num	Learning-Rate	Train-Loss	Train-acc-B	Train-acc	Valid-Loss	Valid-acc-B	Valid-acc	
71.000000	0.008658	1.447000	79.032000	81.576000	1.395000	79.973000	84.337000	
72.000000	0.008623	1.421000	80.760000	83.290000	1.368000	84.938000	86.919000	
73.000000	0.008587	1.419000	80.878000	83.290000	1.400000	82.509000	85.370000	
74.000000	0.008550	1.431000	80.183000	82.921000	1.372000	81.837000	84.165000	
75.000000	0.008513	1.406000	81.936000	84.332000	1.363000	85.002000	86.575000	
76.000000	0.008476	1.410000	81.219000	83.984000	1.390000	82.564000	85.026000	
77.000000	0.008439	1.410000	82.197000	84.158000	1.396000	81.909000	82.960000	
78.000000	0.008401	1.396000	82.722000	84.896000	1.403000	79.531000	83.133000	
79.000000	0.008362	1.394000	82.773000	84.918000	1.394000	82.806000	84.509000	
80.000000	0.008323	1.404000	82.691000	84.614000	1.408000	81.656000	84.337000	
81.000000	0.008284	1.418000	81.092000	83.181000	1.378000	82.169000	84.682000	
82.000000	0.008245	1.406000	82.204000	84.223000	1.389000	83.752000	85.542000	
83.000000	0.008205	1.412000	81.028000	83.116000	1.433000	80.719000	82.616000	
84.000000	0.008165	1.388000	82.032000	84.180000	1.406000	79.817000	83.993000	
85.000000	0.008125	1.379000	84.026000	85.872000	1.403000	80.235000	83.993000	
86.000000	0.008084	1.390000	83.131000	85.069000	1.356000	82.503000	85.026000	
87.000000	0.008043	1.388000	82.792000	85.069000	1.392000	82.794000	85.026000	
88.000000	0.008001	1.386000	83.531000	85.677000	1.376000	81.458000	83.821000	
89.000000	0.007960	1.379000	83.365000	85.699000	1.379000	84.038000	86.403000	
90.000000	0.007917	1.385000	83.423000	85.352000	1.396000	81.447000	85.026000	
91.000000	0.007875	1.376000	83.568000	85.634000	1.394000	79.705000	83.305000	
92.000000	0.007832	1.371000	84.012000	86.024000	1.375000	82.069000	84.509000	
93.000000	0.007789	1.369000	84.437000	86.133000	1.370000	81.428000	84.337000	
94.000000	0.007746	1.380000	84.416000	86.111000	1.378000	80.702000	83.993000	
95.000000	0.007702	1.380000	83.735000	85.829000	1.401000	81.412000	83.993000	
96.000000	0.007658	1.382000	84.058000	85.742000	1.358000	83.838000	85.370000	
97.000000	0.007614	1.377000	84.448000	85.959000	1.383000	82.864000	85.198000	
98.000000	0.007570	1.366000	84.787000	86.437000	1.350000	81.803000	84.682000	
99.000000	0.007525	1.381000	83.863000	85.786000	1.418000	81.054000	83.133000	
100.000000	0.007480	1.372000	84.336000	85.872000	1.345000	84.044000	86.231000	
101.000000	0.007435	1.369000	83.448000	85.764000	1.378000	81.016000	83.821000	
102.000000	0.007389	1.370000	83.812000	85.851000	1.368000	84.153000	86.231000	
103.000000	0.007343	1.362000	85.064000	86.632000	1.359000	82.008000	84.509000	
104.000000	0.007297	1.357000	85.701000	87.413000	1.350000	83.981000	86.231000	
105.000000	0.007251	1.355000	85.562000	86.849000	1.362000	82.575000	85.886000	
106.000000	0.007204	1.356000	85.619000	87.326000	1.353000	84.150000	86.231000	
107.000000	0.007158	1.359000	85.069000	87.109000	1.390000	82.505000	84.337000	
108.000000	0.007111	1.339000	86.221000	87.782000	1.357000	83.847000	85.886000	
109.000000	0.007063	1.357000	84.797000	86.957000	1.382000	82.303000	84.682000	
110.000000	0.007016	1.352000	85.189000	87.044000	1.352000	84.443000	86.403000	
111.000000	0.006968	1.335000	86.164000	87.652000	1.344000	83.323000	86.059000	
112.000000	0.006920	1.351000	85.833000	87.348000	1.376000	81.876000	85.198000	
113.000000	0.006872	1.345000	85.874000	87.370000	1.348000	86.299000	87.263000	
114.000000	0.006824	1.348000	85.782000	87.305000	1.339000	85.587000	87.091000	
115.000000	0.006775	1.348000	85.753000	87.218000	1.354000	85.827000	86.747000	
116.000000	0.006727	1.350000	85.962000	87.695000	1.350000	85.091000	87.263000	
117.000000	0.006678	1.338000	86.751000	88.173000	1.348000	83.712000	85.542000	
118.000000	0.006629	1.342000	85.718000	87.457000	1.353000	83.219000	85.370000	
119.000000	0.006580	1.356000	84.555000	86.480000	1.372000	80.736000	84.682000	
120.000000	0.006530	1.331000	86.615000	88.411000	1.360000	83.980000	86.059000	
121.000000	0.006481	1.343000	86.237000	87.760000	1.374000	82.666000	84.509000	
122.000000	0.006431	1.337000	85.516000	87.174000	1.355000	84.634000	85.542000	
123.000000	0.006381	1.341000	85.872000	87.543000	1.358000	83.613000	85.370000	
124.000000	0.006331	1.335000	86.216000	88.129000	1.340000	86.118000	86.919000	
125.000000	0.006281	1.326000	87.548000	88.672000	1.328000	86.307000	88.985000	
126.000000	0.006231	1.324000	87.306000	88.737000	1.359000	83.559000	85.542000	
127.000000	0.006180	1.332000	86.735000	88.368000	1.352000	84.393000	86.575000	
128.000000	0.006130	1.332000	87.030000	88.628000	1.371000	83.258000	85.542000	
129.000000	0.006079	1.327000	86.881000	88.346000	1.358000	83.712000	85.714000	
130.000000	0.006028	1.330000	87.341000	88.889000	1.362000	84.643000	86.231000	
131.000000	0.005978	1.345000	85.866000	87.348000	1.355000	84.231000	85.886000	
132.000000	0.005927	1.328000	87.140000	88.932000	1.345000	84.760000	86.059000	
133.000000	0.005876	1.327000	87.225000	88.845000	1.365000	83.714000	86.231000	
134.000000	0.005824	1.312000	88.659000	89.822000	1.356000	84.521000	85.714000	
135.000000	0.005773	1.315000	87.723000	89.323000	1.359000	83.141000	85.714000	
136.000000	0.005722	1.321000	87.205000	88.650000	1.337000	85.451000	86.747000	
137.000000	0.005670	1.314000	88.460000	89.670000	1.366000	82.892000	84.854000	
138.000000	0.005619	1.306000	88.260000	89.822000	1.342000	85.863000	87.263000	
139.000000	0.005567	1.320000	88.107000	89.084000	1.343000	84.489000	86.403000	
140.000000	0.005516	1.304000	88.477000	90.039000	1.339000	84.065000	85.886000	
141.000000	0.005464	1.311000	88.040000	89.431000	1.341000	84.818000	86.747000	
142.000000	0.005413	1.294000	89.072000	90.126000	1.329000	84.583000	87.263000	
143.000000	0.005361	1.315000	87.738000	89.627000	1.345000	84.743000	86.747000	
144.000000	0.005309	1.314000	87.890000	89.106000	1.331000	86.234000	87.435000	
145.000000	0.005257	1.295000	88.718000	90.126000	1.333000	85.784000	87.780000	
146.000000	0.005205	1.300000	88.398000	89.822000	1.346000	85.846000	87.780000	
147.000000	0.005154	1.314000	88.515000	89.431000	1.354000	82.203000	85.026000	
148.000000	0.005102	1.306000	88.593000	89.540000	1.347000	85.591000	87.435000	
149.000000	0.005050	1.295000	89.324000	90.451000	1.356000	84.060000	86.059000	
150.000000	0.004998	1.296000	89.320000	90.430000	1.341000	84.001000	86.231000	
151.000000	0.004946	1.299000	88.659000	90.017000	1.343000	84.697000	85.886000	
152.000000	0.004895	1.296000	88.195000	89.974000	1.327000	84.471000	86.919000	
153.000000	0.004843	1.296000	89.008000	90.126000	1.344000	85.574000	87.263000	
154.000000	0.004791	1.299000	88.860000	90.169000	1.341000	84.471000	86.575000	
155.000000	0.004739	1.317000	87.886000	88.976000	1.356000	84.708000	86.575000	
156.000000	0.004687	1.293000	88.456000	90.213000	1.331000	85.281000	87.091000	
157.000000	0.004636	1.303000	88.865000	90.039000	1.312000	86.601000	88.124000	
158.000000	0.004584	1.299000	88.556000	89.692000	1.350000	84.232000	85.886000	
159.000000	0.004533	1.284000	89.221000	90.495000	1.336000	84.760000	86.919000	
160.000000	0.004481	1.286000	89.907000	91.016000	1.322000	84.738000	87.263000	
161.000000	0.004430	1.300000	88.560000	89.692000	1.330000	85.548000	87.091000	
162.000000	0.004378	1.303000	88.570000	89.822000	1.346000	85.102000	86.575000	
163.000000	0.004327	1.290000	89.508000	90.538000	1.313000	86.591000	88.468000	
164.000000	0.004276	1.273000	90.319000	91.341000	1.329000	85.492000	87.263000	
165.000000	0.004224	1.285000	89.512000	90.495000	1.312000	85.537000	87.608000	
166.000000	0.004173	1.282000	89.680000	90.842000	1.314000	85.559000	87.091000	
167.000000	0.004122	1.286000	89.844000	90.820000	1.319000	85.772000	87.608000	
168.000000	0.004072	1.274000	89.708000	91.037000	1.327000	84.881000	86.575000	
169.000000	0.004021	1.292000	88.748000	89.909000	1.339000	85.326000	86.403000	
170.000000	0.003970	1.290000	88.880000	90.169000	1.319000	85.393000	87.780000	
171.000000	0.003920	1.276000	89.688000	90.951000	1.323000	85.022000	86.747000	
172.000000	0.003869	1.289000	89.564000	90.625000	1.327000	84.260000	86.231000	
173.000000	0.003819	1.283000	90.077000	91.189000	1.335000	85.611000	86.919000	
174.000000	0.003769	1.288000	88.522000	90.191000	1.320000	85.243000	87.608000	
175.000000	0.003719	1.284000	89.165000	90.690000	1.330000	85.771000	87.263000	
176.000000	0.003669	1.273000	90.537000	91.732000	1.325000	85.252000	87.091000	
177.000000	0.003619	1.270000	90.442000	91.623000	1.329000	84.730000	86.919000	
178.000000	0.003570	1.272000	90.214000	91.276000	1.303000	85.207000	87.263000	
179.000000	0.003520	1.285000	89.769000	90.712000	1.321000	86.159000	87.952000	
180.000000	0.003471	1.281000	90.452000	91.580000	1.321000	84.911000	87.263000	
181.000000	0.003422	1.269000	90.896000	91.667000	1.308000	86.184000	88.468000	
182.000000	0.003373	1.279000	90.238000	91.168000	1.305000	86.513000	88.812000	
183.000000	0.003325	1.276000	90.256000	91.211000	1.305000	85.788000	88.124000	
184.000000	0.003276	1.266000	90.738000	91.840000	1.322000	85.520000	87.263000	
185.000000	0.003228	1.265000	90.938000	92.057000	1.302000	85.279000	87.263000	
186.000000	0.003180	1.273000	90.510000	91.536000	1.311000	85.019000	87.263000	
187.000000	0.003132	1.258000	90.857000	91.970000	1.325000	85.000000	87.435000	
188.000000	0.003084	1.270000	90.102000	91.319000	1.310000	86.276000	88.640000	
189.000000	0.003037	1.269000	91.475000	92.209000	1.304000	86.747000	88.296000	
190.000000	0.002989	1.261000	91.413000	92.470000	1.319000	84.995000	87.263000	
191.000000	0.002942	1.276000	90.296000	91.168000	1.318000	85.633000	87.952000	
192.000000	0.002896	1.277000	89.697000	90.972000	1.326000	84.833000	86.919000	
193.000000	0.002849	1.280000	89.615000	90.842000	1.324000	86.966000	88.468000	
194.000000	0.002803	1.277000	89.974000	91.298000	1.320000	85.413000	87.263000	
195.000000	0.002757	1.256000	91.748000	92.556000	1.310000	86.128000	87.952000	
196.000000	0.002711	1.265000	91.381000	92.144000	1.332000	85.315000	87.091000	
197.000000	0.002665	1.261000	91.450000	92.253000	1.313000	84.754000	87.608000	
198.000000	0.002620	1.278000	90.465000	91.645000	1.320000	86.402000	88.296000	
199.000000	0.002575	1.279000	89.740000	91.059000	1.315000	86.833000	88.124000	
200.000000	0.002530	1.261000	90.941000	91.927000	1.340000	83.845000	85.886000	
201.000000	0.002486	1.256000	91.678000	92.339000	1.307000	86.231000	87.608000	
202.000000	0.002442	1.267000	90.476000	91.688000	1.311000	87.383000	88.985000	
203.000000	0.002398	1.260000	90.994000	92.101000	1.306000	84.908000	86.747000	
204.000000	0.002354	1.272000	90.508000	91.211000	1.302000	86.736000	88.124000	
205.000000	0.002311	1.255000	91.175000	92.361000	1.312000	85.264000	87.435000	
206.000000	0.002268	1.260000	91.206000	92.296000	1.295000	87.336000	88.640000	
207.000000	0.002225	1.249000	92.420000	93.186000	1.306000	85.719000	87.091000	
208.000000	0.002183	1.269000	90.626000	91.580000	1.309000	86.912000	88.124000	
209.000000	0.002140	1.259000	91.231000	92.122000	1.315000	85.316000	86.747000	
210.000000	0.002099	1.253000	91.184000	92.296000	1.319000	86.278000	87.608000	
211.000000	0.002057	1.259000	91.565000	92.665000	1.303000	87.221000	88.640000	
212.000000	0.002016	1.256000	90.925000	92.057000	1.311000	86.857000	88.296000	
213.000000	0.001975	1.259000	91.459000	92.535000	1.314000	85.313000	87.780000	
214.000000	0.001935	1.262000	90.789000	92.014000	1.319000	86.184000	88.124000	
215.000000	0.001895	1.262000	91.065000	91.840000	1.307000	87.055000	88.468000	
216.000000	0.001855	1.261000	91.339000	92.274000	1.306000	87.225000	88.296000	
217.000000	0.001816	1.262000	91.089000	91.905000	1.310000	87.399000	88.640000	
218.000000	0.001777	1.250000	91.810000	92.839000	1.305000	87.696000	89.329000	
219.000000	0.001738	1.250000	91.807000	92.535000	1.304000	87.157000	88.812000	
220.000000	0.001699	1.266000	91.111000	91.840000	1.294000	86.848000	88.812000	
221.000000	0.001661	1.243000	92.122000	92.882000	1.313000	85.937000	87.608000	
222.000000	0.001624	1.248000	92.004000	93.164000	1.306000	86.596000	87.608000	
223.000000	0.001587	1.246000	91.800000	92.773000	1.295000	86.654000	88.124000	
224.000000	0.001550	1.259000	90.523000	91.471000	1.301000	87.795000	89.157000	
225.000000	0.001513	1.257000	91.366000	92.296000	1.308000	85.559000	87.608000	
226.000000	0.001477	1.274000	90.369000	91.254000	1.315000	86.290000	88.124000	
227.000000	0.001442	1.273000	90.692000	91.536000	1.298000	86.739000	88.985000	
228.000000	0.001406	1.248000	92.034000	92.969000	1.304000	86.388000	87.952000	
229.000000	0.001371	1.257000	91.758000	92.556000	1.299000	87.708000	88.985000	
230.000000	0.001337	1.253000	91.549000	92.253000	1.290000	87.550000	88.985000	
231.000000	0.001303	1.242000	92.184000	93.229000	1.296000	87.561000	88.985000	
232.000000	0.001269	1.244000	91.957000	92.860000	1.306000	87.035000	88.296000	
233.000000	0.001236	1.244000	92.594000	93.251000	1.320000	86.838000	87.780000	
234.000000	0.001203	1.254000	91.120000	92.144000	1.306000	86.650000	87.952000	
235.000000	0.001171	1.248000	92.142000	92.882000	1.288000	87.417000	88.985000	
236.000000	0.001139	1.243000	92.520000	93.012000	1.305000	87.560000	88.812000	
237.000000	0.001107	1.236000	92.487000	93.164000	1.289000	86.956000	88.640000	
238.000000	0.001076	1.247000	92.155000	92.622000	1.304000	87.665000	88.985000	
239.000000	0.001045	1.228000	93.014000	93.837000	1.286000	88.666000	90.189000	
240.000000	0.001015	1.250000	91.605000	92.535000	1.293000	87.118000	88.468000	
241.000000	0.000985	1.239000	92.083000	93.121000	1.287000	87.443000	88.812000	
242.000000	0.000956	1.242000	92.719000	93.598000	1.282000	86.802000	88.468000	
243.000000	0.000927	1.236000	92.661000	93.446000	1.304000	87.289000	88.468000	
244.000000	0.000899	1.244000	92.000000	92.752000	1.293000	87.694000	89.329000	
245.000000	0.000871	1.258000	91.095000	92.231000	1.319000	85.994000	88.124000	
246.000000	0.000843	1.253000	91.800000	92.687000	1.297000	86.855000	88.296000	
247.000000	0.000816	1.241000	92.762000	93.446000	1.293000	86.045000	87.780000	
248.000000	0.000789	1.246000	91.963000	92.839000	1.298000	87.281000	88.812000	
249.000000	0.000763	1.244000	91.489000	92.665000	1.305000	85.864000	87.780000	
250.000000	0.000737	1.233000	92.417000	93.142000	1.286000	87.451000	88.640000	
251.000000	0.000712	1.244000	91.982000	92.839000	1.300000	86.531000	88.296000	
252.000000	0.000688	1.243000	92.280000	93.121000	1.303000	87.406000	88.640000	
253.000000	0.000663	1.243000	92.025000	92.773000	1.300000	86.363000	87.952000	
254.000000	0.000640	1.241000	92.174000	93.099000	1.301000	85.744000	87.608000	
255.000000	0.000616	1.248000	92.244000	92.947000	1.305000	86.235000	88.124000	
256.000000	0.000593	1.256000	91.240000	92.600000	1.300000	86.500000	88.296000	
257.000000	0.000571	1.236000	92.757000	93.598000	1.302000	86.264000	88.124000	
258.000000	0.000549	1.245000	92.370000	92.947000	1.289000	86.709000	88.468000	
259.000000	0.000528	1.245000	91.906000	92.925000	1.308000	86.217000	88.124000	
260.000000	0.000507	1.235000	92.767000	93.490000	1.294000	87.472000	88.812000	
261.000000	0.000487	1.248000	91.999000	92.860000	1.287000	87.618000	89.157000	
262.000000	0.000467	1.225000	93.191000	93.902000	1.305000	86.643000	88.124000	
263.000000	0.000448	1.246000	91.660000	92.361000	1.307000	86.334000	87.952000	
264.000000	0.000429	1.241000	91.795000	92.817000	1.301000	86.425000	87.780000	
265.000000	0.000410	1.231000	93.436000	93.945000	1.286000	87.157000	88.640000	
266.000000	0.000393	1.234000	93.022000	93.555000	1.324000	86.440000	88.124000	
267.000000	0.000375	1.239000	92.545000	93.359000	1.301000	86.656000	88.124000	
268.000000	0.000359	1.242000	92.413000	93.121000	1.311000	86.899000	88.296000	
269.000000	0.000342	1.242000	92.454000	93.338000	1.292000	86.991000	88.468000	
270.000000	0.000327	1.239000	92.904000	93.685000	1.297000	87.883000	88.985000	
271.000000	0.000311	1.246000	91.870000	92.535000	1.312000	86.483000	87.952000	
272.000000	0.000297	1.233000	92.833000	93.468000	1.294000	87.154000	88.468000	
273.000000	0.000282	1.240000	92.323000	93.294000	1.308000	86.581000	88.124000	
274.000000	0.000269	1.236000	92.647000	93.446000	1.315000	87.150000	88.296000	
275.000000	0.000256	1.253000	92.009000	92.535000	1.289000	87.938000	89.157000	
276.000000	0.000243	1.234000	92.546000	93.707000	1.292000	87.403000	88.985000	
277.000000	0.000231	1.239000	92.588000	93.251000	1.294000	87.092000	88.640000	
278.000000	0.000219	1.240000	92.347000	93.403000	1.298000	87.410000	88.468000	
279.000000	0.000208	1.231000	92.157000	93.576000	1.304000	87.055000	88.468000	
280.000000	0.000198	1.229000	92.632000	93.490000	1.294000	87.113000	88.640000	
281.000000	0.000188	1.234000	92.620000	93.403000	1.292000	87.032000	88.468000	
282.000000	0.000178	1.236000	92.411000	93.229000	1.303000	86.716000	88.296000	
283.000000	0.000169	1.239000	92.428000	93.381000	1.291000	86.251000	88.124000	
284.000000	0.000161	1.247000	92.249000	92.947000	1.300000	86.810000	88.640000	
285.000000	0.000153	1.229000	93.013000	93.859000	1.310000	86.405000	88.124000	
286.000000	0.000146	1.235000	93.095000	93.837000	1.289000	86.959000	88.640000	
287.000000	0.000139	1.227000	92.732000	93.707000	1.295000	86.025000	87.952000	
288.000000	0.000133	1.236000	92.510000	93.273000	1.301000	86.116000	88.124000	
289.000000	0.000127	1.237000	92.882000	93.663000	1.301000	86.802000	88.296000	
290.000000	0.000122	1.240000	92.636000	93.251000	1.319000	87.225000	88.296000	
291.000000	0.000117	1.229000	92.960000	93.815000	1.286000	87.230000	88.640000	
292.000000	0.000113	1.231000	92.862000	93.555000	1.305000	86.737000	88.296000	
293.000000	0.000110	1.230000	92.781000	93.750000	1.292000	86.203000	87.608000	
294.000000	0.000107	1.249000	91.595000	92.556000	1.302000	87.272000	88.640000	
295.000000	0.000104	1.232000	93.073000	93.555000	1.306000	87.429000	88.468000	
296.000000	0.000102	1.233000	92.136000	93.186000	1.293000	86.633000	88.468000	
297.000000	0.000101	1.225000	93.477000	93.924000	1.301000	86.726000	88.296000	
298.000000	0.000100	1.229000	92.494000	93.403000	1.292000	86.132000	87.952000	
299.000000	0.000100	1.245000	91.498000	92.383000	1.293000	86.714000	88.296000	
